recorded_amine,score_amine,counterfactual_amide,score_amide
CC[C@@H](CN(c1cccc2cc[nH]c12)C(CCl)c1ccc(Br)cc1)N(CC1CCN1)CC1CCN1,0.956054,CC[C@@H](CN(c1cccc2cc[nH]c12)C(CCl)c1ccc(Br)cc1)N(CC1CCN1)C(=O)C1CCN1,0.428066
CC[C@H](N)CN1CC(N(CCCNCc2cccc(F)c2N)Cc2ccccc2O)C1,0.92885,CC[C@H](N)C(=O)N(CCCN(Cc1ccccc1O)C1CNC1)Cc1cccc(F)c1N,0.836993
NCCc1ccc(OC(=O)CNC[C@H]2CCCN2)cc1,0.171227,NCC(=O)Oc1ccc(CCNC(=O)[C@H]2CCCN2)cc1,0.006209
Nc1ccc(CN2CCCC(=O)C2)cc1NCCN1CC(C(=O)O)C1,0.050252,Nc1ccc(CN2CCCC(=O)C2)cc1N(CC(=O)O)C(=O)C1CNC1,0.020116
C#Cc1cccc(NCCNC)c1O,0.238668,C#Cc1cccc(NC(=O)CNC)c1O,0.026658
Oc1ccccc1CNCC1CCN1,0.666052,O=C(NCc1ccccc1O)C1CCN1,0.027009
Oc1c(Br)cccc1N(C[C@@H]1CCCN1)C1CCCN(Cc2c[nH]c3ccc(Br)cc23)C1,0.996455,O=C([C@@H]1CCCN1)N(c1cccc(Br)c1O)C1CCCN(Cc2c[nH]c3ccc(Br)cc23)C1,0.980827
OCCN1CCC(Nc2ccc(Br)cc2N(Cc2c[nH]c3cc(Br)ccc23)CC2CCN2)CC1,0.992755,O=C(CO)N(c1ccc(Br)cc1N(Cc1c[nH]c2cc(Br)ccc12)CC1CCN1)C1CCNCC1,0.755245
Nc1cc(N(CCCN2CCC2C(=O)O)C[C@H]2CCCN2)ccc1O,0.209997,Nc1cc(N(CCC(=O)N2CCC2C(=O)O)C[C@H]2CCCN2)ccc1O,0.021721
CN(CCN1CCC1C(=O)O)Cc1ccc(N)c(N(CCBr)Cc2c[nH]c3cc(Br)ccc23)c1,0.954206,CN(CCN1CCC1C(=O)O)Cc1ccc(N)c(N(Cc2c[nH]c3cc(Br)ccc23)C(=O)CBr)c1,0.9242
C[C@@H](CN(CCc1ccccc1)C1CCNCC1)N(CCN)Cc1ccc(N)c(Br)c1,0.911742,C[C@@H](CN(CCc1ccccc1)C1CCN(C(=O)CN)CC1)NCc1ccc(N)c(Br)c1,0.727613
C[C@@H](N)CN(C[C@@H](N)CCN1CC(=O)C1)c1cc(Br)ccc1O,0.103664,C[C@@H](N)CN(C[C@@H](N)CC(=O)N1CC(=O)C1)c1cc(Br)ccc1O,0.00884
COc1ccc(O)c(N(CCCN)C(CCl)c2ccc(F)cc2)c1,0.563361,COc1ccc(O)c(N(C(=O)CCN)C(CCl)c2ccc(F)cc2)c1,0.023324
NCCNCCCN(CCc1ccc(O)cc1)C1CN(Cc2c[nH]c3ccc(F)cc23)C1,0.999992,NCC(=O)NCCCN(CCc1ccc(O)cc1)C1CN(Cc2c[nH]c3ccc(F)cc23)C1,0.988897
N#Cc1ccc(O)c(N(c2ccc3c(C=O)c[nH]c3c2)C2CCN(CC3CCN3)C2)c1,0.976784,N#Cc1ccc(O)c(N(c2ccc3c(C=O)c[nH]c3c2)C2CCN(C(=O)C3CCN3)C2)c1,0.119548
C=CCN1CCC[C@@H]1CNc1cccc(Br)c1N,0.32249,C=CC(=O)N(C[C@H]1CCCN1)c1cccc(Br)c1N,0.060394
NCCN(CCC[C@H](N)CN(c1ccc(N)c(O)c1)C1CC1)Cc1c[nH]c2cc(Br)ccc12,0.984801,NCC(=O)N(CCC[C@H](N)CN(c1ccc(N)c(O)c1)C1CC1)Cc1c[nH]c2cc(Br)ccc12,0.600875
O=C1CCN(CC2N[C@@H](C(=O)O)Cc3ccc(O)cc32)C1,0.430501,O=C1CCN(C(=O)C2N[C@@H](C(=O)O)Cc3ccc(O)cc32)C1,0.036034
CNCCN1CCc2c(Br)cccc2C1CCN1CCC(O)CC1,0.739022,CNCC(=O)N1CCc2c(Br)cccc2C1CCN1CCC(O)CC1,0.875802
CCCN(CCc1c[nH]c2ccccc12)CCN(C)CCCNCc1ccc(F)cc1,0.999998,CCCN(CCc1c[nH]c2ccccc12)CCN(C)CCCNC(=O)c1ccc(F)cc1,0.986176
C=CCN(C)CCN1CCC1C(=O)O,0.018099,C=CCN(C)CC(=O)N1CCC1C(=O)O,0.009971
Nc1ccc(CN[C@H](CO)CN(CCNCCc2ccccc2Br)CC2CCN2)cc1Br,0.864629,Nc1ccc(C(=O)N[C@H](CO)CN(CCNCCc2ccccc2Br)CC2CCN2)cc1Br,0.916159
Nc1ccc(Br)cc1N(CCBr)CC1CCN1,0.013879,Nc1ccc(Br)cc1N(CC1CCN1)C(=O)CBr,0.017905
Brc1ccc2[nH]cc(C3c4cccc(I)c4CCN3C3CN(C[C@H]4CCCN4)C3)c2c1,0.999994,O=C([C@H]1CCCN1)N1CC(N2CCc3c(I)cccc3C2c2c[nH]c3ccc(Br)cc23)C1,0.975483
C=CCN(CCNC)Cc1ccccc1,0.022524,C=CC(=O)N(C)CCNCc1ccccc1,0.002183
Brc1ccccc1CCNCCN1CCN(C[C@@H](Cc2c[nH]c3ccccc23)NCc2ccccn2)CC1,0.600268,O=C(N[C@H](Cc1c[nH]c2ccccc12)CN1CCN(CCNCCc2ccccc2Br)CC1)c1ccccn1,0.646768
C[C@@H](c1ccccc1)N(CCO)C1CCN(C2CCNC2)CC1,0.112123,C[C@@H](c1ccccc1)N(C(=O)CO)C1CCN(C2CCNC2)CC1,0.104462
Brc1ccccc1CCNCCNc1cccc2cc[nH]c12,0.360689,O=C(CNCCc1ccccc1Br)Nc1cccc2cc[nH]c12,0.092222
NC1(CN2CC(N(Cc3cccnc3F)c3ccccc3S)C2)CCC1,0.910746,NC1(CN2CC(N(C(=O)c3cccnc3F)c3ccccc3S)C2)CCC1,0.720521
N#Cc1cc(Br)cc(NCC2CN(C[C@@H]3CCCN3)C2)c1,0.534126,N#Cc1cc(Br)cc(NC(=O)C2CN(C[C@@H]3CCCN3)C2)c1,0.07735
N[C@H](Cc1ccc(O)cc1)CN(CCc1c[nH]c2ccccc12)CC1CNC1,0.992211,N[C@H](Cc1ccc(O)cc1)CN(CCc1c[nH]c2ccccc12)C(=O)C1CNC1,0.81386
O=C(O)CCN1CCC[C@@H]1CNCCc1ccccc1,0.66605,O=C(CCN1CCC[C@@H]1C(=O)O)NCCc1ccccc1,0.018265
O=C1CN(c2cccc(CN(CCc3c[nH]c4ccccc34)C[C@H]3CCCN3)c2)C1,0.990814,O=C1CN(c2cccc(CN(CCc3c[nH]c4ccccc34)C(=O)[C@H]3CCCN3)c2)C1,0.226273
N[C@H](CCN(C[C@@H]1CCCN1)c1ccccc1O)C(=O)O,0.050402,N[C@H](CC(=O)N(C[C@@H]1CCCN1)c1ccccc1O)C(=O)O,0.06112
C[C@@H](N)CNCCCN1CCC(=O)CC1,0.040139,C[C@@H](N)CNCCC(=O)N1CCC(=O)CC1,0.003373
COc1ccc(O)c(NCCCN)c1,0.105582,COc1ccc(O)c(NC(=O)CCN)c1,0.004699
N#Cc1ccc(O)c(N(CCBr)C[C@H]2CCCN2Cc2c[nH]c3ccc(Br)cc23)c1,0.992172,N#Cc1ccc(O)c(N(C[C@H]2CCCN2Cc2c[nH]c3ccc(Br)cc23)C(=O)CBr)c1,0.969292
C=CCNCCCN(C[C@@H](N)CC)C1CNC1,0.033586,C=CCNC(=O)CCN(C[C@@H](N)CC)C1CNC1,0.019424
Oc1ccc(CCNC[C@H](CS)NC2CN(C(CCl)c3ccc(Br)cc3)C2)cc1,0.963184,O=C(NCCc1ccc(O)cc1)[C@H](CS)NC1CN(C(CCl)c2ccc(Br)cc2)C1,0.351298
Nc1c(F)cccc1CN1CCC1CN1CCCC(=O)C1,0.361946,Nc1c(F)cccc1CN1CCC1C(=O)N1CCCC(=O)C1,0.020632
NCCCN(c1cc(Br)ccc1O)C(CCl)c1ccc(F)cc1,0.378696,NCCC(=O)N(c1cc(Br)ccc1O)C(CCl)c1ccc(F)cc1,0.059819
Brc1ccc(NCC2CCN2C2CCN(Cc3c[nH]c4cc(Br)ccc34)CC2)cc1,0.987698,O=C(Nc1ccc(Br)cc1)C1CCN1C1CCN(Cc2c[nH]c3cc(Br)ccc23)CC1,0.911531
CN(CC(=O)O)CC(CBr)N1CCC[C@H]1CNCCc1ccccc1Br,0.373256,CN(CC(=O)NCCc1ccccc1Br)CC(CBr)N1CCC[C@H]1C(=O)O,0.035246
c1ccc(CNCCCNCC2CCN2)cc1,0.336987,O=C(NCCCNCc1ccccc1)C1CCN1,0.035525
Nc1c(F)cccc1CN1CC(N2CCC[C@H](O)C2)C1,0.168266,Nc1c(F)cccc1C(=O)N1CC(N2CCC[C@H](O)C2)C1,0.158503
Oc1cc(Br)ccc1N(Cc1c[nH]c2ccccc12)C1CCCN(C[C@@H]2CCCN2)C1,0.999989,O=C([C@@H]1CCCN1)N1CCCC(N(Cc2c[nH]c3ccccc23)c2ccc(Br)cc2O)C1,0.319856
COc1cccc(CNC2CN(CC3CNC3)C2)c1,0.283289,COc1cccc(CN(C(=O)C2CNC2)C2CNC2)c1,0.047526
O=C1CCN(CCNc2c(F)cccc2C(=O)O)C1,0.003169,O=C(O)CNc1c(F)cccc1C(=O)N1CCC(=O)C1,0.000847
CNCCN(CC1CCNCC1)c1cc(Br)ccc1O,0.233386,CNCC(=O)N(CC1CCNCC1)c1cc(Br)ccc1O,0.173017
C[C@@H](N)CN1CCc2ccccc2C1c1c[nH]c2ccc(Br)cc12,0.972821,C[C@@H](N)C(=O)N1CCc2ccccc2C1c1c[nH]c2ccc(Br)cc12,0.396084
C[C@@H](CNCc1ccc(O)cc1)NCC(=O)CBr,0.089348,C[C@H](NCC(=O)CBr)C(=O)NCc1ccc(O)cc1,0.002255
CN(CCN1CCC1CNc1ccc(Br)cc1)CC1NCCc2c(Br)cccc21,0.978547,CN(CCN1CCC1C(=O)Nc1ccc(Br)cc1)CC1NCCc2c(Br)cccc21,0.811919
CC[C@H](N)CN1CCC[C@H]1CN(CCc1ccccc1OC)Cc1c[nH]c2ccccc12,0.989966,CC[C@H](N)C(=O)N1CCC[C@H]1CN(CCc1ccccc1OC)Cc1c[nH]c2ccccc12,0.645425
C[C@H](NCC1NCCc2ccc(O)cc21)C(=O)O,0.707293,C[C@H](NC(=O)C1NCCc2ccc(O)cc21)C(=O)O,0.127433
Nc1cc(Br)ccc1NC[C@@H]1CCCN1Cc1cccc(F)c1F,0.56961,Nc1cc(Br)ccc1NC(=O)[C@@H]1CCCN1Cc1cccc(F)c1F,0.049209
C[C@@H](N)CN1CCCC(N2CCC2CNc2cccc(Br)c2O)C1,0.681119,C[C@@H](N)CN1CCCC(N2CCC2C(=O)Nc2cccc(Br)c2O)C1,0.253942
COc1ccc(O)c(N(CC2CCN2)C[C@H]2CCCN2Cc2c[nH]c3cc(Br)ccc23)c1,0.997411,COc1ccc(O)c(N(C[C@H]2CCCN2Cc2c[nH]c3cc(Br)ccc23)C(=O)C2CCN2)c1,0.987191
O=CCN(C(CCl)c1ccc(Br)cc1)[C@@H](CO)CN(CC1CCN1)c1ccc(Br)cc1O,0.923572,O=CCN(C(CCl)c1ccc(Br)cc1)[C@@H](CO)CN(C(=O)C1CCN1)c1ccc(Br)cc1O,0.589761
O=C(O)[C@H]1CCCN1C[C@@H]1C[C@@H](O)CN1,0.015402,O=C(O)[C@@H]1C[C@@H](O)CN1C(=O)[C@H]1CCCN1,0.003399
Nc1cc(Br)ccc1N(CC1CCN1)CC1CCN1,0.087494,Nc1cc(Br)ccc1N(CC1CCN1)C(=O)C1CCN1,0.191695
Fc1ccc(CN(CCc2ccncc2)C2CCN(CC3CCN3Cc3c[nH]c4ccc(F)cc34)CC2)cc1,0.76493,O=C(c1ccc(F)cc1)N(CCc1ccncc1)C1CCN(CC2CCN2Cc2c[nH]c3ccc(F)cc23)CC1,0.862876
SC[C@H](CN(C[C@@H]1CCCN1)C1CC1)NCc1cccc(Br)c1,0.529109,O=C([C@@H]1CCCN1)N(C[C@@H](CS)NCc1cccc(Br)c1)C1CC1,0.045855
NCCCNCCCN(CC1CCN1Cc1c[nH]c2ccc(Br)cc12)c1ccc(Br)cc1O,0.988562,NCCC(=O)NCCCN(CC1CCN1Cc1c[nH]c2ccc(Br)cc12)c1ccc(Br)cc1O,0.96565
COc1ccccc1CCNCCCNCC1CCN1,0.417468,COc1ccccc1CCNC(=O)CCNCC1CCN1,0.083243
N[C@H](CNCCc1ccc(O)cc1)Cc1ccc(O)cc1,0.849064,N[C@@H](Cc1ccc(O)cc1)C(=O)NCCc1ccc(O)cc1,0.071551
N#Cc1cc(Br)cc(N(CC2CCN2)C[C@@H]2CCCN2Cc2cccc(Br)c2)c1,0.991678,N#Cc1cc(Br)cc(N(C[C@@H]2CCCN2Cc2cccc(Br)c2)C(=O)C2CCN2)c1,0.962985
C#CCN(CC=O)C[C@H](N)CCNc1ccccc1O,0.07075,C#CCN(C[C@H](N)CCNc1ccccc1O)C(=O)C=O,0.015538
CC(C)[C@@H](N)CN1CCC(N(CC2CCN2)c2cc(F)c(F)cc2O)CC1,0.694957,CC(C)[C@@H](N)C(=O)N1CCC(N(CC2CCN2)c2cc(F)c(F)cc2O)CC1,0.133856
Brc1ccc(N(CC2CNC2)CC2CCN2)cc1,0.068846,O=C(C1CCN1)N(CC1CNC1)c1ccc(Br)cc1,0.162071
NCCCN1CCC1CN(CCC=O)CCc1ccc(O)cc1,0.647213,NCCC(=O)N1CCC1CN(CCC=O)CCc1ccc(O)cc1,0.428429
Oc1ccc2c(c1)C(CN(CC1CCN1)c1cccc3cc[nH]c13)NCC2,0.984957,O=C(C1CCN1)N(CC1NCCc2ccc(O)cc21)c1cccc2cc[nH]c12,0.954149
C[C@H](N)CN1CC(N(c2cc(C#N)ccc2O)C2CN(Cc3c[nH]c4cc(Br)ccc34)C2)C1,0.971426,C[C@H](N)C(=O)N1CC(N(c2cc(C#N)ccc2O)C2CN(Cc3c[nH]c4cc(Br)ccc34)C2)C1,0.964347
Cc1cc(F)ccc1-c1ccccc1CCN(CC1CCN1)C1CCCNC1,0.987454,Cc1cc(F)ccc1-c1ccccc1CCN(C(=O)C1CCN1)C1CCCNC1,0.5
Sc1ccccc1CCNC[C@@H]1CCCN1CC1CNC1,0.902091,O=C(C1CNC1)N(CCc1ccccc1S)C[C@@H]1CCCN1,0.117984
COc1ccc(N(C[C@@H]2CCCN2)C[C@@H]2CCCN2)c(N)c1,0.077832,COc1ccc(N(C[C@@H]2CCCN2)C(=O)[C@@H]2CCCN2)c(N)c1,0.084011
CC(C)[C@@H](N)CN1CCCC(Nc2ccc(CNCCc3c[nH]c4ccc(O)cc34)cc2Br)C1,0.952871,CC(C)[C@@H](N)CN1CCCC(Nc2ccc(C(=O)NCCc3c[nH]c4ccc(O)cc34)cc2Br)C1,0.908639
CN(CCN1CCC[C@H]1C(=O)O)Cc1ccc(F)cc1,0.01551,CN(CC(=O)N1CCC[C@H]1C(=O)O)Cc1ccc(F)cc1,0.001879
C#Cc1ccc2c(C3c4ccccc4CCN3C[C@@H]3CCCN3CCNC)c[nH]c2c1,0.986021,C#Cc1ccc2c(C3c4ccccc4CCN3C[C@@H]3CCCN3C(=O)CNC)c[nH]c2c1,0.74385
CC[C@H](N)CN(CC1CCN(CCN)CC1)c1cccc(Br)c1N,0.441367,CC[C@H](N)C(=O)N(CC1CCN(CCN)CC1)c1cccc(Br)c1N,0.868505
C[C@H](N)CN[C@@H](CO)CN1CCC1C(=O)O,0.014208,C[C@H](N)C(=O)N[C@@H](CO)CN1CCC1C(=O)O,0.005375
CNCCN1CCc2c(Br)cccc2C1c1c[nH]c2ccc(Br)cc12,0.985612,CNCC(=O)N1CCc2c(Br)cccc2C1c1c[nH]c2ccc(Br)cc12,0.644667
NCCCN1CCC1CN(Cc1c[nH]c2cc(Br)ccc12)c1ccc(Br)cc1O,0.999989,NCCC(=O)N1CCC1CN(Cc1c[nH]c2cc(Br)ccc12)c1ccc(Br)cc1O,0.680974
CN(CCN1CC(=O)C1)C[C@@H](N)CS,0.017707,CN(CCN1CC(=O)C1)C(=O)[C@@H](N)CS,0.005246
Oc1ccc(Br)cc1N(Cc1cccc(Br)c1)C[C@H]1CCCN1C[C@H]1CCCN1Cc1ccc(F)cc1,0.927107,O=C(c1ccc(F)cc1)N1CCC[C@@H]1CN1CCC[C@@H]1CN(Cc1cccc(Br)c1)c1cc(Br)ccc1O,0.755799
c1ccc2c(N(C3CCNC3)C3CCN(CC4CCN4)C3)ccnc2c1,0.90397,O=C(C1CCN1)N1CCC(N(c2ccnc3ccccc23)C2CCNC2)C1,0.178501
CN(CCN(CCCN)c1cc(Br)ccc1N)C[C@@H]1CCCN1,0.518598,CN(CCN(CCCN)c1cc(Br)ccc1N)C(=O)[C@@H]1CCCN1,0.048811
CN(CCNCCc1c[nH]c2ccccc12)C1CNC1,0.935489,CN(CC(=O)NCCc1c[nH]c2ccccc12)C1CNC1,0.469087
C=CCN(C1CC1)C1CNC1,0.044972,C=CC(=O)N(C1CC1)C1CNC1,0.003643
CN(CCN1CC(C(=O)OCc2cccc(F)c2)C1)C[C@@H]1CCCN1,0.429848,CN(CCN1CC(C(=O)OCc2cccc(F)c2)C1)C(=O)[C@@H]1CCCN1,0.129437
N[C@@H](Cc1ccccc1)CN1CCC(=O)C1,0.059568,N[C@@H](Cc1ccccc1)C(=O)N1CCC(=O)C1,0.003529
O=C1CCCN(CC2c3cc(O)ccc3CCN2C2CN(Cc3c[nH]c4cc(Br)ccc34)C2)C1,0.982625,O=C1CCCN(C(=O)C2c3cc(O)ccc3CCN2C2CN(Cc3c[nH]c4cc(Br)ccc34)C2)C1,0.926573
COc1ccccc1CCN(CCN)C1CCCN(Cc2c[nH]c3ccc(Br)cc23)C1,0.999999,COc1ccccc1CCN(C(=O)CN)C1CCCN(Cc2c[nH]c3ccc(Br)cc23)C1,0.9638
C[C@H](N)CN(CCc1ccccc1Br)CC(=O)O,0.012419,C[C@H](N)C(=O)N(CCc1ccccc1Br)CC(=O)O,0.000733
OC[C@@H](CN1CCCC(N(Cc2c[nH]c3ccc(Br)cc23)c2cccc(Br)c2O)C1)NCC1CNC1,0.963489,O=C(N[C@@H](CO)CN1CCCC(N(Cc2c[nH]c3ccc(Br)cc23)c2cccc(Br)c2O)C1)C1CNC1,0.940232
CNCCN1CCC[C@@H]1CN(CC1(N)CCC1)c1ccccc1O,0.5,CNCC(=O)N1CCC[C@@H]1CN(CC1(N)CCC1)c1ccccc1O,0.012554
N#Cc1ccc(O)c(N(CC2CCN2)C2CCN(Cc3c[nH]c4ccc(Br)cc34)C2)c1,0.999994,N#Cc1ccc(O)c(N(C(=O)C2CCN2)C2CCN(Cc3c[nH]c4ccc(Br)cc34)C2)c1,0.972144
C[C@H](N)CN(CC1CCN1CCCN)c1cc(Br)ccc1O,0.563581,C[C@H](N)CN(CC1CCN1C(=O)CCN)c1cc(Br)ccc1O,0.051444
Oc1c(Br)cccc1N(C1CN(CC2CNC2)C1)C1CN(c2nc3ccccc3[nH]2)C1,0.848214,O=C(C1CNC1)N1CC(N(c2cccc(Br)c2O)C2CN(c3nc4ccccc4[nH]3)C2)C1,0.222553
O=C(O)C1CCN1CC1c2cccc(Br)c2CCN1C[C@H]1CCCN1,0.7451,O=C(O)C1CCN1CC1c2cccc(Br)c2CCN1C(=O)[C@H]1CCCN1,0.446211
N#Cc1ccc(O)c(NCCCN)c1,0.20421,N#Cc1ccc(O)c(NC(=O)CCN)c1,0.00816
NCCNCCc1ccncc1,0.288962,NCC(=O)NCCc1ccncc1,0.006183
COc1ccccc1CCNCC1NCCc2c(OC)cccc21,0.989336,COc1ccccc1CCNC(=O)C1NCCc2c(OC)cccc21,0.400135
C=CCNCCN1CC(N(CCC)c2ccc(Br)cc2O)C1,0.291642,C=CC(=O)NCCN1CC(N(CCC)c2ccc(Br)cc2O)C1,0.069897
NCCCN(CCc1ccncc1)C1CCN(Cc2c[nH]c3cc(Br)ccc23)C1,0.991168,NCCC(=O)N(CCc1ccncc1)C1CCN(Cc2c[nH]c3cc(Br)ccc23)C1,0.869185
CC[C@H](N)CN(CCC=O)c1cc(Br)ccc1O,0.008731,CC[C@H](N)C(=O)N(CCC=O)c1cc(Br)ccc1O,0.011322
Oc1ccc2c(c1)C(c1c[nH]c3cc(Br)ccc13)N(C1CN(CC3CCN3)C1)CC2,0.999999,O=C(C1CCN1)N1CC(N2CCc3ccc(O)cc3C2c2c[nH]c3cc(Br)ccc23)C1,0.995838
OC[C@@H](CN(Cc1c[nH]c2cc(Br)ccc12)c1ccccc1S)NC[C@@H]1CCCN1CC1CNC1,0.980586,O=C(C1CNC1)N(C[C@@H]1CCCN1)[C@@H](CO)CN(Cc1c[nH]c2cc(Br)ccc12)c1ccccc1S,0.5
COc1ccc(O)c(N(CC2CCN2)C[C@H]2CCCN2)c1,0.16421,COc1ccc(O)c(N(CC2CCN2)C(=O)[C@H]2CCCN2)c1,0.143742
Fc1ccc(C(CCl)N2CCC(CNC3CCC3)CC2)cc1,0.652014,O=C(NC1CCC1)C1CCN(C(CCl)c2ccc(F)cc2)CC1,0.119087
O=C(O)C[C@@H](NCC1CNC1)C(=O)O,0.009812,O=C(O)C[C@@H](NC(=O)C1CNC1)C(=O)O,0.002983
N[C@@H](CC(=O)O)CN1CC(CN2CC(=O)C2)C1,0.016813,N[C@@H](CC(=O)N1CC(=O)C1)CN1CC(C(=O)O)C1,0.005635
Brc1ccc2[nH]cc(CN(CCCNCc3ccccc3)C[C@@H]3CCCN3)c2c1,0.997166,O=C([C@@H]1CCCN1)N(CCCNCc1c[nH]c2ccc(Br)cc12)Cc1ccccc1,0.46617
NCCN1CCC[C@H]1C1=NCCc2ccc(O)cc21,0.961756,NCC(=O)N1CCC[C@H]1C1=NCCc2ccc(O)cc21,0.050697
C=CCN1CCC(N(CC2CCN2)c2cccnc2Br)C1,0.387379,C=CC(=O)N1CCC(N(CC2CCN2)c2cccnc2Br)C1,0.018922
CNCCN1CC(CNc2ccccc2S)C1,0.096654,CNCCN1CC(C(=O)Nc2ccccc2S)C1,0.003652
COc1cccc2c1CCNC2c1cccc(N2CC(CN3CCNCC3)C2)c1,0.949408,COc1cccc2c1CCNC2c1cccc(N2CC(C(=O)N3CCNCC3)C2)c1,0.465191
O=C(O)C1c2cc(O)ccc2C[C@H](C(=O)O)N1CCCN(Cc1c[nH]c2cc(Br)ccc12)CC1CCN1,0.947905,O=C(O)C1CCN1C(=O)C1c2cc(O)ccc2C[C@H](C(=O)O)N1CCCNCc1c[nH]c2cc(Br)ccc12,0.726703
COc1ccc(N)c(NC2CCN(CCN)C2)c1,0.16911,COc1ccc(N)c(N(C(=O)CN)C2CCNC2)c1,0.033993
CNCCN(CCCCN)c1ccc(C(F)(F)F)cc1C1c2cccc(Br)c2CCN1CC1CCN1,0.75369,CNCC(=O)N(CCCCN)c1ccc(C(F)(F)F)cc1C1c2cccc(Br)c2CCN1CC1CCN1,0.318185
Oc1ccc(C[C@H](CNc2ccccc2S)NC2CCCN(CC3CCNCC3)C2)cc1,0.811106,O=C(C1CCNCC1)N(C1CCCNC1)[C@@H](CNc1ccccc1S)Cc1ccc(O)cc1,0.117722
COc1ccccc1CCN(CC=O)C[C@@H](C)N(CCCN)Cc1c[nH]c2cc(Br)ccc12,0.999995,COc1ccccc1CCN(C[C@@H](C)N(CCCN)Cc1c[nH]c2cc(Br)ccc12)C(=O)C=O,0.851026
CN(CCCN)CCNc1ccccc1S,0.33637,CN(CCNc1ccccc1S)C(=O)CCN,0.031115
C[C@H](CN1CC(N(CC=O)c2ccc(Br)cc2O)C1)NC(CCl)c1ccc(Br)cc1,0.980622,C[C@H](CN1CC(N(C(=O)C=O)c2ccc(Br)cc2O)C1)NC(CCl)c1ccc(Br)cc1,0.666317
COc1ccc(NCCN(C)CCC2NCCc3ccc(O)cc32)c(N)c1,0.987596,COc1ccc(N)c(NC(=O)CN(C)CCC2NCCc3ccc(O)cc32)c1,0.846084
N#Cc1ccc(N)c(NCCCNC2CCN(C[C@H]3CCCN3Cc3ccc(F)cc3)C2)c1,0.898908,N#Cc1ccc(N)c(N(CCCNC2CCN(C[C@H]3CCCN3)C2)C(=O)c2ccc(F)cc2)c1,0.80983
OCCCNCC1CNC1,0.024416,O=C(NCCCO)C1CNC1,0.003217
SC[C@H](CNCCc1ccncc1)NCC1CCN1,0.240782,O=C(N[C@H](CS)CNCCc1ccncc1)C1CCN1,0.077961
Brc1cccc(CN(CCc2ccccc2Br)C[C@@H]2CCCN2C[C@@H]2CCCN2)c1,0.933655,O=C([C@@H]1CCCN1)N1CCC[C@H]1CN(CCc1ccccc1Br)Cc1cccc(Br)c1,0.488711
Oc1ccccc1N(Cc1c[nH]c2cc(Br)ccc12)C1CCCN(CC2CN(CCBr)C2)C1,0.991237,O=C(CBr)N1CC(CN2CCCC(N(Cc3c[nH]c4cc(Br)ccc34)c3ccccc3O)C2)C1,0.990301
NCCC[C@H](N)CNC12CC(C1)C2,0.022822,NCCC[C@H](N)C(=O)NC12CC(C1)C2,0.005243
C[C@@H](CNCCc1c[nH]c2ccccc12)NC1CN(C(CBr)c2cccc(C#N)c2)C1,0.933159,C[C@H](NC1CN(C(CBr)c2cccc(C#N)c2)C1)C(=O)NCCc1c[nH]c2ccccc12,0.383499
CNCCN(Cc1cccc(OC)c1)CC1CCN1,0.239389,CNCCN(Cc1cccc(OC)c1)C(=O)C1CCN1,0.02898
COc1ccccc1CCN(CCNCc1c[nH]c2cc(Br)ccc12)C[C@@H]1CCCN1CCN,0.996871,COc1ccccc1CCN(CCN(Cc1c[nH]c2cc(Br)ccc12)C(=O)CN)C[C@@H]1CCCN1,0.992541
CN(CCNCCc1ccc(O)cc1)CC1(N(Cc2ccc(N)c(Br)c2)c2ncccc2I)CCC1,0.921207,CN(CCN(CCc1ccc(O)cc1)C(=O)c1ccc(N)c(Br)c1)CC1(Nc2ncccc2I)CCC1,0.605435
c1ccc(CNCCNCCCNCCCNC2CC2)cc1,0.073264,O=C(CCNCCCNCCNCc1ccccc1)NC1CC1,0.05178
C[C@H](NC[C@@H]1CCCN1CCCN)C(=O)O,0.053091,C[C@H](N)C(=O)NCCCN1CCC[C@H]1C(=O)O,0.009704
N#Cc1cc(Br)cc(N(Cc2c[nH]c3ccc(F)cc23)CC2CN(C[C@H]3CCCN(CCBr)C3)C2)c1,0.93445,N#Cc1cc(Br)cc(N(Cc2c[nH]c3ccc(F)cc23)CC2CN(C[C@H]3CCCN(C(=O)CBr)C3)C2)c1,0.828443
N#Cc1ccc(O)c(NCCN)c1,0.162268,N#Cc1ccc(O)c(NC(=O)CN)c1,0.006283
COc1ccccc1CCN(C[C@@H]1CCCN1)C1CNC1,0.895345,COc1ccccc1CCN(C(=O)[C@@H]1CCCN1)C1CNC1,0.059549
C=CCNC[C@@H](N)CC,0.016968,C=CCNC(=O)[C@@H](N)CC,0.002681
NCCCN1CCC1CN1CCC[C@@H](CNc2ccc(Br)cc2O)C1,0.835308,NCCC(=O)N(C[C@@H]1CCCN(CC2CCN2)C1)c1ccc(Br)cc1O,0.982036
O=CCN1CCC1CNCCc1c[nH]c2ccccc12,0.931132,O=CC(=O)N(CCc1c[nH]c2ccccc12)CC1CCN1,0.062974
O=C(O)c1ccc(NC2CCCN(CC3CCN3)C2)c(Br)c1,0.202805,O=C(O)C1CCN1C(=O)c1ccc(NC2CCCNC2)c(Br)c1,0.035397
Fc1ccc(NCC2CN(C[C@@H]3CCCNC3)C2)c(Br)n1,0.332525,O=C([C@@H]1CCCNC1)N(CC1CNC1)c1ccc(F)nc1Br,0.142604
